"Thread-0", "959", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:24, result=false"
"Thread-0", "960", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:24, value=false"
"Thread-0", "961", "SYSTEM", "Method Returned", " "
"Thread-0", "962", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:25"
"Thread-0", "963", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "964", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:25, o=null"
"Thread-0", "965", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "966", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:25, target=RWController:1#ww:25"
"Thread-0", "967", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "968", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "969", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:25, t=3"
"Thread-0", "970", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "971", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "972", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "973", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "974", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:25, result=3"
"Thread-0", "975", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:25, value=3"
"Thread-0", "976", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "977", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "978", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:25, result=false"
"Thread-0", "979", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:25, value=false"
"Thread-1", "980", "RWP_MessagePassing.java:115", "Line Step", " file=RWP_MessagePassing.java, line=115"
"Thread-11", "981", "RWP_MessagePassing.java:60", "Line Step", " file=RWP_MessagePassing.java, line=60"
"Thread-1", "982", "RWP_MessagePassing.java:115", "Field Write", " context=RWController:1, state=""request_write"""
"Thread-1", "983", "RWP_MessagePassing.java:116", "Line Step", " file=RWP_MessagePassing.java, line=116"
"Thread-1", "984", "RWP_MessagePassing.java:138", "Line Step", " file=RWP_MessagePassing.java, line=138"
"Thread-1", "985", "RWP_MessagePassing.java:138", "Field Write", " context=RWController:1, w=1"
"Thread-1", "986", "RWP_MessagePassing.java:139", "Line Step", " file=RWP_MessagePassing.java, line=139"
"Thread-11", "987", "RWP_MessagePassing.java:61", "Line Step", " file=RWP_MessagePassing.java, line=61"
"Thread-2", "988", "RWP_MessagePassing.java:78", "Line Step", " file=RWP_MessagePassing.java, line=78"
"Thread-2", "989", "RWP_MessagePassing.java:78", "Field Write", " context=Database:1, state=""write"""
"Thread-2", "990", "RWP_MessagePassing.java:79", "Line Step", " file=RWP_MessagePassing.java, line=79"
"Thread-2", "991", "RWP_MessagePassing.java:80", "Line Step", " file=RWP_MessagePassing.java, line=80"
"Thread-2", "992", "RWP_MessagePassing.java:80", "Field Read", " context=Database:1, data"
"Thread-2", "993", "RWP_MessagePassing.java:80", "Field Write", " context=Database:1, data=7000"
"Thread-2", "994", "RWP_MessagePassing.java:81", "Line Step", " file=RWP_MessagePassing.java, line=81"
"Thread-2", "995", "RWP_MessagePassing.java:81", "Field Read", " context=Database:1, data"
"Thread-2", "996", "RWP_MessagePassing.java:75", "Line Step", " file=RWP_MessagePassing.java, line=75"
"Thread-2", "997", "RWP_MessagePassing.java:77", "Line Step", " file=RWP_MessagePassing.java, line=77"
"Thread-2", "998", "RWP_MessagePassing.java:77", "Field Read", " context=Database:1, data"
"Thread-11", "999", "RWP_MessagePassing.java:57", "Line Step", " file=RWP_MessagePassing.java, line=57"
"Thread-1", "1000", "RWP_MessagePassing.java:140", "Line Step", " file=RWP_MessagePassing.java, line=140"
"Thread-11", "1001", "RWP_MessagePassing.java:57", "Variable Write", " context=Writer:4#run:4, i=3"
"Thread-11", "1002", "RWP_MessagePassing.java:58", "Line Step", " file=RWP_MessagePassing.java, line=58"
"Thread-1", "1003", "RWP_MessagePassing.java:140", "Field Write", " context=RWController:1, w=0"
"Thread-1", "1004", "RWP_MessagePassing.java:141", "Line Step", " file=RWP_MessagePassing.java, line=141"
"Thread-8", "1005", "RWP_MessagePassing.java:59", "Line Step", " file=RWP_MessagePassing.java, line=59"
"Thread-1", "1006", "RWP_MessagePassing.java:141", "Field Write", " context=RWController:1, state=""done_write"""
"Thread-1", "1007", "RWP_MessagePassing.java:112", "Line Step", " file=RWP_MessagePassing.java, line=112"
"Thread-1", "1008", "RWP_MessagePassing.java:113", "Line Step", " file=RWP_MessagePassing.java, line=113"
"Thread-1", "1009", "RWP_MessagePassing.java:113", "Field Write", " context=RWController:1, state=""init"""
"Thread-1", "1010", "RWP_MessagePassing.java:114", "Line Step", " file=RWP_MessagePassing.java, line=114"
"Thread-0", "1011", "SYSTEM", "Method Returned", " "
"Thread-0", "1012", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:26"
"Thread-0", "1013", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1014", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:26, o=null"
"Thread-0", "1015", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1016", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:26, target=RWController:1#ww:26"
"Thread-0", "1017", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1018", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1019", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:26, t=4"
"Thread-0", "1020", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1021", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1022", "RWP_MessagePassing.java:151", "Line Step", " file=RWP_MessagePassing.java, line=151"
"Thread-0", "1023", "RWP_MessagePassing.java:151", "Field Write", " context=RWController:1, ww=4"
"Thread-0", "1024", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1025", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1026", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:26, result=4"
"Thread-0", "1027", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:26, value=4"
"Thread-0", "1028", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1029", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1030", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:26, result=false"
"Thread-0", "1031", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:26, value=false"
"Thread-0", "1032", "SYSTEM", "Method Returned", " "
"Thread-0", "1033", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:27"
"Thread-0", "1034", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1035", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:27, o=null"
"Thread-0", "1036", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1037", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:27, target=RWController:1#ww:27"
"Thread-0", "1038", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1039", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1040", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:27, t=4"
"Thread-0", "1041", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1042", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1043", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1044", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1045", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:27, result=4"
"Thread-0", "1046", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:27, value=4"
"Thread-0", "1047", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1048", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1049", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:27, result=false"
"Thread-0", "1050", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:27, value=false"
"Thread-0", "1051", "SYSTEM", "Method Returned", " "
"Thread-0", "1052", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:28"
"Thread-0", "1053", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1054", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:28, o=null"
"Thread-0", "1055", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1056", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:28, target=RWController:1#ww:28"
"Thread-0", "1057", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1058", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1059", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:28, t=4"
"Thread-0", "1060", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1061", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1062", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1063", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1064", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:28, result=4"
"Thread-0", "1065", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:28, value=4"
"Thread-0", "1066", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1067", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1068", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:28, result=false"
"Thread-0", "1069", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:28, value=false"
"Thread-0", "1070", "SYSTEM", "Method Returned", " "
"Thread-0", "1071", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:29"
"Thread-0", "1072", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1073", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:29, o=null"
"Thread-0", "1074", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1075", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:29, target=RWController:1#ww:29"
"Thread-0", "1076", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1077", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1078", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:29, t=4"
"Thread-0", "1079", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1080", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1081", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1082", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1083", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:29, result=4"
"Thread-0", "1084", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:29, value=4"
"Thread-0", "1085", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1086", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1087", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:29, result=false"
"Thread-0", "1088", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:29, value=false"
"Thread-0", "1089", "SYSTEM", "Method Returned", " "
"Thread-0", "1090", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:30"
"Thread-0", "1091", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1092", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:30, o=null"
"Thread-0", "1093", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1094", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:30, target=RWController:1#ww:30"
"Thread-0", "1095", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1096", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1097", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:30, t=4"
"Thread-0", "1098", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1099", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1100", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1101", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1102", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:30, result=4"
"Thread-0", "1103", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:30, value=4"
"Thread-0", "1104", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1105", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1106", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:30, result=false"
"Thread-0", "1107", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:30, value=false"
"Thread-1", "1108", "RWP_MessagePassing.java:115", "Line Step", " file=RWP_MessagePassing.java, line=115"
"Thread-12", "1109", "RWP_MessagePassing.java:60", "Line Step", " file=RWP_MessagePassing.java, line=60"
"Thread-1", "1110", "RWP_MessagePassing.java:115", "Field Write", " context=RWController:1, state=""request_write"""
"Thread-1", "1111", "RWP_MessagePassing.java:116", "Line Step", " file=RWP_MessagePassing.java, line=116"
"Thread-1", "1112", "RWP_MessagePassing.java:138", "Line Step", " file=RWP_MessagePassing.java, line=138"
"Thread-1", "1113", "RWP_MessagePassing.java:138", "Field Write", " context=RWController:1, w=1"
"Thread-1", "1114", "RWP_MessagePassing.java:139", "Line Step", " file=RWP_MessagePassing.java, line=139"
"Thread-12", "1115", "RWP_MessagePassing.java:61", "Line Step", " file=RWP_MessagePassing.java, line=61"
"Thread-2", "1116", "RWP_MessagePassing.java:78", "Line Step", " file=RWP_MessagePassing.java, line=78"
"Thread-2", "1117", "RWP_MessagePassing.java:78", "Field Write", " context=Database:1, state=""write"""
"Thread-2", "1118", "RWP_MessagePassing.java:79", "Line Step", " file=RWP_MessagePassing.java, line=79"
"Thread-2", "1119", "RWP_MessagePassing.java:80", "Line Step", " file=RWP_MessagePassing.java, line=80"
"Thread-2", "1120", "RWP_MessagePassing.java:80", "Field Read", " context=Database:1, data"
"Thread-2", "1121", "RWP_MessagePassing.java:80", "Field Write", " context=Database:1, data=9000"
"Thread-2", "1122", "RWP_MessagePassing.java:81", "Line Step", " file=RWP_MessagePassing.java, line=81"
"Thread-2", "1123", "RWP_MessagePassing.java:81", "Field Read", " context=Database:1, data"
"Thread-2", "1124", "RWP_MessagePassing.java:75", "Line Step", " file=RWP_MessagePassing.java, line=75"
"Thread-2", "1125", "RWP_MessagePassing.java:77", "Line Step", " file=RWP_MessagePassing.java, line=77"
"Thread-2", "1126", "RWP_MessagePassing.java:77", "Field Read", " context=Database:1, data"
"Thread-11", "1127", "RWP_MessagePassing.java:59", "Line Step", " file=RWP_MessagePassing.java, line=59"
"Thread-12", "1128", "RWP_MessagePassing.java:57", "Line Step", " file=RWP_MessagePassing.java, line=57"
"Thread-1", "1129", "RWP_MessagePassing.java:140", "Line Step", " file=RWP_MessagePassing.java, line=140"
"Thread-12", "1130", "RWP_MessagePassing.java:57", "Variable Write", " context=Writer:5#run:5, i=3"
"Thread-12", "1131", "RWP_MessagePassing.java:58", "Line Step", " file=RWP_MessagePassing.java, line=58"
"Thread-1", "1132", "RWP_MessagePassing.java:140", "Field Write", " context=RWController:1, w=0"
"Thread-1", "1133", "RWP_MessagePassing.java:141", "Line Step", " file=RWP_MessagePassing.java, line=141"
"Thread-1", "1134", "RWP_MessagePassing.java:141", "Field Write", " context=RWController:1, state=""done_write"""
"Thread-1", "1135", "RWP_MessagePassing.java:112", "Line Step", " file=RWP_MessagePassing.java, line=112"
"Thread-1", "1136", "RWP_MessagePassing.java:113", "Line Step", " file=RWP_MessagePassing.java, line=113"
"Thread-1", "1137", "RWP_MessagePassing.java:113", "Field Write", " context=RWController:1, state=""init"""
"Thread-1", "1138", "RWP_MessagePassing.java:114", "Line Step", " file=RWP_MessagePassing.java, line=114"
"Thread-0", "1139", "SYSTEM", "Method Returned", " "
"Thread-0", "1140", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:31"
"Thread-0", "1141", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1142", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:31, o=null"
"Thread-0", "1143", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1144", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:31, target=RWController:1#ww:31"
"Thread-0", "1145", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1146", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1147", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:31, t=4"
"Thread-0", "1148", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1149", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1150", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1151", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1152", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:31, result=4"
"Thread-0", "1153", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:31, value=4"
"Thread-0", "1154", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1155", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1156", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:31, result=false"
"Thread-0", "1157", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:31, value=false"
"Thread-0", "1158", "SYSTEM", "Method Returned", " "
"Thread-0", "1159", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:32"
"Thread-0", "1160", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1161", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:32, o=null"
"Thread-0", "1162", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1163", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:32, target=RWController:1#ww:32"
"Thread-0", "1164", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1165", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1166", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:32, t=4"
"Thread-0", "1167", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1168", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1169", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1170", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1171", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:32, result=4"
"Thread-0", "1172", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:32, value=4"
"Thread-0", "1173", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1174", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1175", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:32, result=false"
"Thread-0", "1176", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:32, value=false"
"Thread-0", "1177", "SYSTEM", "Method Returned", " "
"Thread-0", "1178", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:33"
"Thread-0", "1179", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1180", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:33, o=null"
"Thread-0", "1181", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1182", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:33, target=RWController:1#ww:33"
"Thread-0", "1183", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1184", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1185", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:33, t=4"
"Thread-0", "1186", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1187", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1188", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1189", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1190", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:33, result=4"
"Thread-0", "1191", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:33, value=4"
"Thread-0", "1192", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1193", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1194", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:33, result=false"
"Thread-0", "1195", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:33, value=false"
"Thread-0", "1196", "SYSTEM", "Method Returned", " "
"Thread-0", "1197", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:34"
"Thread-0", "1198", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1199", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:34, o=null"
"Thread-0", "1200", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1201", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:34, target=RWController:1#ww:34"
"Thread-0", "1202", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1203", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1204", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:34, t=4"
"Thread-0", "1205", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1206", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1207", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1208", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1209", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:34, result=4"
"Thread-0", "1210", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:34, value=4"
"Thread-0", "1211", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1212", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1213", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:34, result=false"
"Thread-0", "1214", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:34, value=false"
"Thread-0", "1215", "SYSTEM", "Method Returned", " "
"Thread-0", "1216", "SYSTEM", "Method Call", " caller=LScheduler/Scheduler;.schedule(), target=RWController$G1:1#test:35"
"Thread-0", "1217", "RWP_MessagePassing.java:104", "Method Entered", " "
"Thread-0", "1218", "RWP_MessagePassing.java:104", "Variable Write", " context=RWController$G1:1#test:35, o=null"
"Thread-0", "1219", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1220", "RWP_MessagePassing.java:105", "Method Call", " caller=RWController$G1:1#test:35, target=RWController:1#ww:35"
"Thread-0", "1221", "RWP_MessagePassing.java:148", "Method Entered", " "
"Thread-0", "1222", "RWP_MessagePassing.java:149", "Line Step", " file=RWP_MessagePassing.java, line=149"
"Thread-0", "1223", "RWP_MessagePassing.java:149", "Variable Write", " context=RWController:1#ww:35, t=4"
"Thread-0", "1224", "RWP_MessagePassing.java:150", "Line Step", " file=RWP_MessagePassing.java, line=150"
"Thread-0", "1225", "RWP_MessagePassing.java:150", "Field Read", " context=RWController:1, ww"
"Thread-0", "1226", "RWP_MessagePassing.java:152", "Line Step", " file=RWP_MessagePassing.java, line=152"
"Thread-0", "1227", "RWP_MessagePassing.java:152", "Field Read", " context=RWController:1, ww"
"Thread-0", "1228", "RWP_MessagePassing.java:152", "Variable Write", " context=RWController:1#ww:35, result=4"
"Thread-0", "1229", "RWP_MessagePassing.java:152", "Method Exit", " returner=RWController:1#ww:35, value=4"
"Thread-0", "1230", "RWP_MessagePassing.java:105", "Method Returned", " "
"Thread-0", "1231", "RWP_MessagePassing.java:105", "Line Step", " file=RWP_MessagePassing.java, line=105"
"Thread-0", "1232", "RWP_MessagePassing.java:105", "Variable Write", " context=RWController$G1:1#test:35, result=false"
"Thread-0", "1233", "RWP_MessagePassing.java:105", "Method Exit", " returner=RWController$G1:1#test:35, value=false"
"Thread-1", "1234", "RWP_MessagePassing.java:115", "Line Step", " file=RWP_MessagePassing.java, line=115"
"Thread-9", "1235", "RWP_MessagePassing.java:60", "Line Step", " file=RWP_MessagePassing.java, line=60"
